population_group_name,measure_name,location_name,cause_name,metric_name,year,val,upper,lower
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Poisonings,Percent,2023,0.000211514,0.000256442,0.000165885
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Poisoning by carbon monoxide,Number,2023,2484.870309,3478.651314,1644.226465
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Poisoning by carbon monoxide,Percent,2023,3.47E-05,4.18E-05,2.82E-05
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Poisoning by other means,Number,2023,12668.46033,17499.01522,8271.88174
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Poisoning by other means,Percent,2023,0.000176853,0.000222531,0.000136393
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Exposure to mechanical forces,Number,2023,263307.1753,366551.8746,192655.2413
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Exposure to mechanical forces,Percent,2023,0.003674219,0.00445582,0.003115142
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Unintentional firearm injuries,Number,2023,25769.78917,33610.85593,19301.55567
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Unintentional firearm injuries,Percent,2023,0.000359915,0.000407585,0.000318632
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Other exposure to mechanical forces,Number,2023,237537.3862,334132.3156,171899.8303
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Other exposure to mechanical forces,Percent,2023,0.003314304,0.004112706,0.002757667
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Adverse effects of medical treatment,Number,2023,4990.594533,7574.188328,3239.422036
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Adverse effects of medical treatment,Percent,2023,6.95E-05,8.93E-05,4.99E-05
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Animal contact,Number,2023,50196.29671,71088.60337,34817.80422
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Animal contact,Percent,2023,0.000699548,0.000840319,0.000576677
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Venomous animal contact,Number,2023,14529.09784,19970.47776,9555.282866
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Venomous animal contact,Percent,2023,0.000202134,0.000244666,0.000163017
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Non-venomous animal contact,Number,2023,35667.19887,52245.28161,24863.71963
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Non-venomous animal contact,Percent,2023,0.000497413,0.000631903,0.000384482
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Foreign body,Number,2023,109729.9466,149820.026,78520.65971
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Foreign body,Percent,2023,0.001531973,0.00179423,0.001260057
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Pulmonary aspiration and foreign body in airway,Number,2023,8825.491346,12020.72265,6232.319007
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Pulmonary aspiration and foreign body in airway,Percent,2023,0.000123356,0.000149687,0.000100837
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Foreign body in eyes,Number,2023,15367.6168,28024.23121,6923.393578
All Population,YLDs (Years Lived with Disability),World Bank Low Income,Foreign body in eyes,Percent,2023,0.000213722,0.000340204,0.00011851
All Population,YLLs (Years of Life Lost),Global,Self-harm and interpersonal violence,Number,2023,68794015.57,75061213.51,62708413.74
All Population,YLLs (Years of Life Lost),Global,Self-harm and interpersonal violence,Percent,2023,0.03803237,0.041638931,0.034604334
All Population,YLLs (Years of Life Lost),Global,Self-harm,Number,2023,34376672.73,38635639.65,29848183.59
All Population,YLLs (Years of Life Lost),Global,Self-harm,Percent,2023,0.019004743,0.021365897,0.01647717
All Population,YLLs (Years of Life Lost),Global,Self-harm by firearm,Number,2023,2910672.83,3887010.696,2156178.545
All Population,YLLs (Years of Life Lost),Global,Self-harm by firearm,Percent,2023,0.001609171,0.002173487,0.001189016
All Population,YLLs (Years of Life Lost),Global,Interpersonal violence,Number,2023,24147931.14,28445649.94,21129685.52
All Population,YLLs (Years of Life Lost),Global,Interpersonal violence,Percent,2023,0.013350218,0.015789663,0.011621727
All Population,YLLs (Years of Life Lost),Global,Physical violence by firearm,Number,2023,10535273.28,11925336.29,9479258.072
All Population,YLLs (Years of Life Lost),Global,Physical violence by firearm,Percent,2023,0.005824607,0.006576344,0.005231334
All Population,YLLs (Years of Life Lost),Global,Physical violence by sharp object,Number,2023,4848789.838,6814298.575,3571947.563
All Population,YLLs (Years of Life Lost),Global,Physical violence by sharp object,Percent,2023,0.002680835,0.003760652,0.001966225
All Population,YLLs (Years of Life Lost),Belgium,Motor vehicle road injuries,Number,2023,10204.26013,11940.19775,8720.517522
All Population,YLLs (Years of Life Lost),Belgium,Motor vehicle road injuries,Percent,2023,0.005534227,0.006458939,0.004726862
All Population,YLLs (Years of Life Lost),Belgium,Other road injuries,Number,2023,377.5649535,473.81458,297.7530287
All Population,YLLs (Years of Life Lost),Belgium,Other road injuries,Percent,2023,0.000204768,0.000256591,0.000161398
All Population,YLLs (Years of Life Lost),Belgium,Other transport injuries,Number,2023,1867.715364,2344.076393,1428.726068
All Population,YLLs (Years of Life Lost),Belgium,Other transport injuries,Percent,2023,0.001012922,0.001279599,0.000773416
All Population,YLLs (Years of Life Lost),Belgium,Unintentional injuries,Number,2023,83827.78753,90452.02233,75933.8541
All Population,YLLs (Years of Life Lost),Belgium,Unintentional injuries,Percent,2023,0.045464489,0.048853894,0.041330015
All Population,YLLs (Years of Life Lost),Belgium,Falls,Number,2023,45252.47287,50695.19088,39405.62501
All Population,YLLs (Years of Life Lost),Belgium,Falls,Percent,2023,0.024542604,0.027455621,0.021425804
All Population,YLLs (Years of Life Lost),Belgium,Drowning,Number,2023,2766.970084,3200.446695,2368.2358
All Population,YLLs (Years of Life Lost),Belgium,Drowning,Percent,2023,0.001500679,0.001733449,0.001280419
All Population,YLLs (Years of Life Lost),Belgium,"Fire, heat, and hot substances",Number,2023,2229.376312,2532.208542,1943.930772
All Population,YLLs (Years of Life Lost),Belgium,"Fire, heat, and hot substances",Percent,2023,0.001209155,0.001372421,0.001049226
All Population,YLLs (Years of Life Lost),Belgium,Poisonings,Number,2023,1044.258904,1204.219085,906.2276494
All Population,YLLs (Years of Life Lost),Belgium,Poisonings,Percent,2023,0.000566365,0.000652787,0.000492001
All Population,YLLs (Years of Life Lost),Global,Physical violence by other means,Number,2023,8763868.019,11310020.08,6699250.403
All Population,YLLs (Years of Life Lost),Global,Physical violence by other means,Percent,2023,0.004844776,0.006200572,0.003698649
All Population,YLLs (Years of Life Lost),Global,Exposure to forces of nature,Number,2023,4273966.618,4698466.799,3891642.698
All Population,YLLs (Years of Life Lost),Global,Exposure to forces of nature,Percent,2023,0.002362882,0.00259603,0.002151482
All Population,YLLs (Years of Life Lost),Global,Environmental heat and cold exposure,Number,2023,2649578.249,3102255.471,2234839.029
All Population,YLLs (Years of Life Lost),Global,Environmental heat and cold exposure,Percent,2023,0.001464734,0.001724251,0.001245381
All Population,YLLs (Years of Life Lost),Global,Police conflict and executions,Number,2023,498200.1647,747488.2734,349351.9882
All Population,YLLs (Years of Life Lost),Global,Police conflict and executions,Percent,2023,0.000275475,0.000411503,0.000191689
All Population,YLLs (Years of Life Lost),Belgium,Poisoning by carbon monoxide,Number,2023,960.9552007,1113.904027,838.8312741
All Population,YLLs (Years of Life Lost),Belgium,Poisoning by carbon monoxide,Percent,2023,0.000521183,0.000602655,0.000456444
All Population,YLLs (Years of Life Lost),Belgium,Poisoning by other means,Number,2023,83.30370333,108.5868598,60.53039574
All Population,YLLs (Years of Life Lost),Belgium,Poisoning by other means,Percent,2023,4.52E-05,5.90E-05,3.29E-05
All Population,YLLs (Years of Life Lost),Belgium,Exposure to mechanical forces,Number,2023,1544.159356,1786.829139,1339.26207
All Population,YLLs (Years of Life Lost),Belgium,Exposure to mechanical forces,Percent,2023,0.000837498,0.000969626,0.000724308
All Population,YLLs (Years of Life Lost),Belgium,Unintentional firearm injuries,Number,2023,302.1388434,406.575443,223.2222788
All Population,YLLs (Years of Life Lost),Belgium,Unintentional firearm injuries,Percent,2023,0.000163856,0.000220405,0.000121534
All Population,YLLs (Years of Life Lost),Belgium,Other exposure to mechanical forces,Number,2023,1242.020513,1442.639832,1052.612286
All Population,YLLs (Years of Life Lost),Belgium,Other exposure to mechanical forces,Percent,2023,0.000673642,0.000783671,0.000571559
All Population,YLLs (Years of Life Lost),Belgium,Adverse effects of medical treatment,Number,2023,7409.867989,8336.736716,6357.263457
All Population,YLLs (Years of Life Lost),Belgium,Adverse effects of medical treatment,Percent,2023,0.004018812,0.004529669,0.003454917
All Population,YLLs (Years of Life Lost),Belgium,Animal contact,Number,2023,236.7975604,294.4242803,184.6116566
All Population,YLLs (Years of Life Lost),Belgium,Animal contact,Percent,2023,0.000128425,0.000159523,0.000100063
All Population,YLLs (Years of Life Lost),Belgium,Venomous animal contact,Number,2023,77.39799521,112.0046856,54.26988543
All Population,YLLs (Years of Life Lost),Belgium,Venomous animal contact,Percent,2023,4.20E-05,6.02E-05,2.96E-05
All Population,YLLs (Years of Life Lost),Belgium,Non-venomous animal contact,Number,2023,159.3995652,204.7950059,122.9863177
All Population,YLLs (Years of Life Lost),Belgium,Non-venomous animal contact,Percent,2023,8.65E-05,0.000111016,6.69E-05
All Population,YLLs (Years of Life Lost),Belgium,Foreign body,Number,2023,11250.35886,12487.89387,9992.385374
All Population,YLLs (Years of Life Lost),Belgium,Foreign body,Percent,2023,0.006101812,0.006758255,0.005439364
All Population,YLLs (Years of Life Lost),Belgium,Pulmonary aspiration and foreign body in airway,Number,2023,11123.45564,12348.07644,9878.084066
All Population,YLLs (Years of Life Lost),Belgium,Pulmonary aspiration and foreign body in airway,Percent,2023,0.006032986,0.006690058,0.005375623
All Population,YLLs (Years of Life Lost),Belgium,Foreign body in other body part,Number,2023,126.9032178,168.3184677,93.25204871
All Population,YLLs (Years of Life Lost),Belgium,Foreign body in other body part,Percent,2023,6.88E-05,9.13E-05,5.08E-05
All Population,YLLs (Years of Life Lost),Belgium,Other unintentional injuries,Number,2023,833.4333649,1017.924034,690.5545114
All Population,YLLs (Years of Life Lost),Belgium,Other unintentional injuries,Percent,2023,0.000452026,0.000552039,0.000374406
All Population,YLLs (Years of Life Lost),Belgium,Self-harm by other specified means,Number,2023,71383.61748,77711.10315,65778.19698
All Population,YLLs (Years of Life Lost),Belgium,Self-harm by other specified means,Percent,2023,0.03871547,0.042257096,0.035614269
All Population,YLLs (Years of Life Lost),World Bank High Income,Other unintentional injuries,Number,2023,253252.7375,284870.3963,226280.2795
All Population,YLLs (Years of Life Lost),World Bank High Income,Other unintentional injuries,Percent,2023,0.000964406,0.001087258,0.000861465
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm and interpersonal violence,Number,2023,13961100.19,15536900.16,12738739.31
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm and interpersonal violence,Percent,2023,0.053158573,0.058792698,0.04867808
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm,Number,2023,8466632.499,8904198.482,8095699.832
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm,Percent,2023,0.032241991,0.033856128,0.030842438
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm by firearm,Number,2023,1356419.522,1491986.8,1231615.448
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm by firearm,Percent,2023,0.005165397,0.005671755,0.004685028
All Population,YLLs (Years of Life Lost),World Bank High Income,Interpersonal violence,Number,2023,2559005.443,2693787.04,2411750.872
